33	0	-0.475	0.495	-0.500	0.510	-0.450	0.510	-0.450	0.480	-0.500	0.480
33	1	-0.425	0.495	-0.450	0.510	-0.400	0.510	-0.400	0.480	-0.450	0.480
33	2	-0.375	0.495	-0.400	0.510	-0.350	0.510	-0.350	0.480	-0.400	0.480
33	3	-0.325	0.495	-0.350	0.510	-0.300	0.510	-0.300	0.480	-0.350	0.480
33	4	-0.275	0.495	-0.300	0.510	-0.250	0.510	-0.250	0.480	-0.300	0.480
33	5	-0.225	0.495	-0.250	0.510	-0.200	0.510	-0.200	0.480	-0.250	0.480
33	6	-0.175	0.495	-0.200	0.510	-0.150	0.510	-0.150	0.480	-0.200	0.480
33	7	-0.125	0.495	-0.150	0.510	-0.100	0.510	-0.100	0.480	-0.150	0.480
33	8	-0.075	0.495	-0.100	0.510	-0.050	0.510	-0.050	0.480	-0.100	0.480
33	9	-0.025	0.495	-0.050	0.510	0.000	0.510	0.000	0.480	-0.050	0.480
66	10	0.025	-0.495	0.000	-0.480	0.050	-0.480	0.050	-0.510	0.000	-0.510
66	11	0.075	-0.495	0.050	-0.480	0.100	-0.480	0.100	-0.510	0.050	-0.510
66	12	0.125	-0.495	0.100	-0.480	0.150	-0.480	0.150	-0.510	0.100	-0.510
66	13	0.175	-0.495	0.150	-0.480	0.200	-0.480	0.200	-0.510	0.150	-0.510
66	14	0.225	-0.495	0.200	-0.480	0.250	-0.480	0.250	-0.510	0.200	-0.510
66	15	0.275	-0.495	0.250	-0.480	0.300	-0.480	0.300	-0.510	0.250	-0.510
66	16	0.325	-0.495	0.300	-0.480	0.350	-0.480	0.350	-0.510	0.300	-0.510
66	17	0.375	-0.495	0.350	-0.480	0.400	-0.480	0.400	-0.510	0.350	-0.510
66	18	0.425	-0.495	0.400	-0.480	0.450	-0.480	0.450	-0.510	0.400	-0.510
66	19	0.475	-0.495	0.450	-0.480	0.500	-0.480	0.500	-0.510	0.450	-0.510
