0.000	0.000	0.000	0.000	0.000	0.000	
0.100	0.100	0.100	0.100	0.100	0.100	
0.200	0.200	0.200	0.200	0.200	0.200	
0.300	0.300	0.300	0.300	0.300	0.300	
0.400	0.400	0.400	0.400	0.400	0.400	
0.500	0.500	0.500	0.500	0.500	0.500	
0.600	0.600	0.600	0.600	0.600	0.600	
0.700	0.700	0.700	0.700	0.700	0.700	
0.800	0.800	0.800	0.800	0.800	0.800	
0.900	0.900	0.900	0.900	0.900	0.900	
1.000	1.000	1.000	1.000	1.000	1.000	
1.100	1.100	1.100	1.100	1.100	1.100	
1.200	1.200	1.200	1.200	1.200	1.200	
1.300	1.300	1.300	1.300	1.300	1.300	
1.400	1.400	1.400	1.400	1.400	1.400	
1.500	1.500	1.500	1.500	1.500	1.500	
1.600	1.600	1.600	1.600	1.600	1.600	
1.700	1.700	1.700	1.700	1.700	1.700	
1.800	1.800	1.800	1.800	1.800	1.800	
1.900	1.900	1.900	1.900	1.900	1.900	
2.000	2.000	2.000	2.000	2.000	2.000	
2.100	2.100	2.100	2.100	2.100	2.100	
2.200	2.200	2.200	2.200	2.200	2.200	
2.300	2.300	2.300	2.300	2.300	2.300	
2.400	2.400	2.400	2.400	2.400	2.400	
2.500	2.500	2.500	2.500	2.500	2.500	
2.600	2.600	2.600	2.600	2.600	2.600	
2.700	2.700	2.700	2.700	2.700	2.700	
2.800	2.800	2.800	2.800	2.800	2.800	
2.900	2.900	2.900	2.900	2.900	2.900	
3.000	3.000	3.000	3.000	3.000	3.000	
3.100	3.100	3.100	3.100	3.100	3.100	
3.200	3.200	3.200	3.200	3.200	3.200	
3.300	3.300	3.300	3.300	3.300	3.300	
3.400	3.400	3.400	3.400	3.400	3.400	
3.500	3.500	3.500	3.500	3.500	3.500	
3.600	3.600	3.600	3.600	3.600	3.600	
3.700	3.700	3.700	3.700	3.700	3.700	
3.800	3.800	3.800	3.800	3.800	3.800	
3.900	3.900	3.900	3.900	3.900	3.900	
4.000	4.000	4.000	4.000	4.000	4.000	
4.100	4.100	4.100	4.100	4.100	4.100	
4.200	4.200	4.200	4.200	4.200	4.200	
4.300	4.300	4.300	4.300	4.300	4.300	
